3017.900146484375,152.14938354492188,3765.33740234375,0.13231982290744781,3.9114372730255127,-64.34010887145996
3607.037109375,429.61285400390625,2447.629638671875,-1.3721606731414795,8.845846176147461,-7.1372528076171875
3695.03564453125,445.9432678222656,2523.32958984375,1.074004054069519,10.87989616394043,150.1324920654297
4441.98095703125,499.49835205078125,2797.848388671875,0.12575273215770721,3.083857536315918,-114.27618026733398
5012.12646484375,322.0113525390625,3822.21142578125,-0.6661374568939209,7.25579833984375,34.138038635253906
5008.4951171875,323.2772521972656,3816.78271484375,-1.6546624898910522,14.338868141174316,39.18974304199219
5004.7509765625,324.94940185546875,3812.399658203125,-0.6562812924385071,16.08253288269043,53.2039794921875
4679.3828125,264.32281494140625,4108.31982421875,-0.35632315278053284,-6.166321754455566,98.75396728515625
4673.4052734375,263.6737976074219,4109.44384765625,-0.36303701996803284,-6.184203147888184,98.02210998535156
3810.820313,153.6189728,4886.108398,-0.100921646,-4.514549732,125.1949768`
2774.154541015625,99.40196990966797,4872.51318359375,-0.003234870731830597,-3.0174202919006348,93.64006042480469
2588.480712890625,103.41566467285156,4323.626953125,-0.13726797699928284,1.7368487119674683,7.66448974609375
2582.22265625,104.575927734375,4292.5986328125,-0.7073057889938354,-0.2883296012878418,43.466796875
2550.57080078125,110.68930053710938,4089.4111328125,-0.8672485947608948,0.8499076962471008,-0.18242645263671875
0,0,0,0,0,0
